}{sale_id,product_id,category_id,supplier_id,date_id,Quantity,Price,total_amount
1234,227,2,,1,47,233.44,10971.68
1234,227,2,,4,47,233.44,10971.68
1235,451,3,,1,47,226.77,10658.19
1235,451,3,,4,47,226.77,10658.19
1236,615,5,5,1,47,262.82,12352.54
1236,615,5,5,4,47,262.82,12352.54
1237,616,4,,1,64,225.18,14411.52
1237,616,4,,4,64,225.18,14411.52
1238,672,1,1,1,64,257.31,16467.84
1238,672,1,1,4,64,257.31,16467.84
1239,769,2,1,257,64,233.44,14940.16
1240,364,1,1,1,91,257.31,23415.21
1240,364,1,1,4,91,257.31,23415.21
1241,617,5,5,1,91,262.82,23916.62
1241,617,5,5,4,91,262.82,23916.62
1242,775,2,2,1,91,233.44,21243.04
1242,775,2,2,4,91,233.44,21243.04
1243,402,5,4,1,22,262.82,5782.04
1243,402,5,4,4,22,262.82,5782.04
1244,618,2,1,197,22,233.44,5135.68
1245,619,3,5,1,52,34.21,1778.92
1245,619,3,5,4,52,34.21,1778.92
1246,874,3,,291,52,34.21,1778.92
1247,48,4,1,1,0,366.83,0.0
1247,48,4,1,4,0,366.83,0.0
1248,118,3,,48,0,366.83,0.0
1249,620,4,1,1,0,366.83,0.0
1249,620,4,1,4,0,366.83,0.0
1250,339,3,5,1,0,90.05,0.0
1250,339,3,5,4,0,90.05,0.0
1251,621,4,5,198,0,90.05,0.0
1252,66,1,4,1,0,229.46,0.0
1252,66,1,4,4,0,229.46,0.0
1253,215,1,1,1,0,229.46,0.0
1253,215,1,1,4,0,229.46,0.0
1254,622,2,,1,0,229.46,0.0
1254,622,2,,4,0,229.46,0.0
1255,623,5,2,63,92,262.82,24179.44
1256,624,1,2,1,51,257.31,13122.81
1256,624,1,2,4,51,257.31,13122.81
1257,376,2,5,1,0,233.44,0.0
1257,376,2,5,4,0,233.44,0.0
1258,625,5,2,199,0,262.82,0.0
1259,626,2,1,200,0,233.44,0.0
1260,805,4,4,1,0,225.18,0.0
1260,805,4,4,4,0,225.18,0.0
1261,627,4,4,201,0,225.18,0.0
1262,628,1,5,1,0,257.31,0.0
1262,628,1,5,4,0,257.31,0.0
1263,492,4,,1,0,225.18,0.0
1263,492,4,,4,0,225.18,0.0
1264,629,1,5,1,0,257.31,0.0
1264,629,1,5,4,0,257.31,0.0
1265,851,4,5,1,0,225.18,0.0
1265,851,4,5,4,0,225.18,0.0
1266,442,3,1,1,33,226.77,7483.41
1266,442,3,1,4,33,226.77,7483.41
1267,459,5,1,1,33,262.82,8673.06
1267,459,5,1,4,33,262.82,8673.06
1268,561,3,2,1,33,226.77,7483.41
1268,561,3,2,4,33,226.77,7483.41
1269,630,1,5,1,33,257.31,8491.23
1269,630,1,5,4,33,257.31,8491.23
1270,209,1,2,71,0,257.31,0.0
1271,631,4,5,202,0,225.18,0.0
1272,694,2,4,228,0,233.44,0.0
1273,632,2,,203,97,444.38,43104.86
1274,481,2,4,1,50,220.41,11020.5
1274,481,2,4,4,50,220.41,11020.5
1275,633,4,5,204,50,220.41,11020.5
1276,688,2,,226,50,220.41,11020.5
1277,634,2,4,205,0,233.44,0.0
1278,347,2,2,1,0,233.44,0.0
1278,347,2,2,4,0,233.44,0.0
1279,536,5,,1,0,262.82,0.0
1279,536,5,,4,0,262.82,0.0
1280,635,3,4,206,0,226.77,0.0
1281,671,4,2,1,0,225.18,0.0
1281,671,4,2,4,0,225.18,0.0
1282,636,4,1,1,2,27.84,55.68
1282,636,4,1,4,2,27.84,55.68
1283,399,2,1,1,65,309.53,20119.45
1283,399,2,1,4,65,309.53,20119.45
1284,637,3,4,207,65,309.53,20119.45
1285,638,2,5,1,0,233.44,0.0
1285,638,2,5,4,0,233.44,0.0
1286,639,1,2,1,0,257.31,0.0
1286,639,1,2,4,0,257.31,0.0
1287,330,1,5,1,0,408.17,0.0
1287,330,1,5,4,0,408.17,0.0
1288,480,2,4,1,0,408.17,0.0
1288,480,2,4,4,0,408.17,0.0
1289,557,2,1,180,0,408.17,0.0
1290,640,1,2,1,0,408.17,0.0
1290,640,1,2,4,0,408.17,0.0
1291,371,2,1,1,0,233.44,0.0
1291,371,2,1,4,0,233.44,0.0
1292,641,3,1,208,0,226.77,0.0
1293,395,1,1,127,0,257.31,0.0
1294,642,2,5,1,0,233.44,0.0
1294,642,2,5,4,0,233.44,0.0
1295,78,4,4,1,0,113.27,0.0
1295,78,4,4,4,0,113.27,0.0
1296,385,2,2,1,0,113.27,0.0
1296,385,2,2,4,0,113.27,0.0
1297,643,5,1,209,0,113.27,0.0
1298,129,2,4,1,0,72.12,0.0
1298,129,2,4,4,0,72.12,0.0
1299,644,1,,210,0,72.12,0.0
1300,645,1,2,1,4,257.31,1029.24
1300,645,1,2,4,4,257.31,1029.24
1301,820,2,4,1,4,233.44,933.76
1301,820,2,4,4,4,233.44,933.76
1302,216,5,1,73,0,15.65,0.0
1303,646,1,1,1,0,15.65,0.0
1303,646,1,1,4,0,15.65,0.0
1304,766,4,,254,0,15.65,0.0
1305,647,2,5,211,81,233.44,18908.64
1306,648,3,5,1,0,226.77,0.0
1306,648,3,5,4,0,226.77,0.0
1307,649,5,,1,90,262.82,23653.8
1307,649,5,,4,90,262.82,23653.8
1308,139,3,,52,0,226.77,0.0
1309,650,2,5,1,0,233.44,0.0
1309,650,2,5,4,0,233.44,0.0
1310,964,5,5,323,0,262.82,0.0
1311,7,4,1,1,0,225.18,0.0
1311,7,4,1,4,0,225.18,0.0
1312,651,5,4,212,0,262.82,0.0
1313,652,1,4,1,36,257.31,9263.16
1313,652,1,4,4,36,257.31,9263.16
1314,945,4,5,1,36,225.18,8106.48
1314,945,4,5,4,36,225.18,8106.48
1315,653,1,5,213,0,257.31,0.0
1316,790,4,,264,0,225.18,0.0
1317,654,3,4,214,0,226.77,0.0
1318,784,4,4,1,0,225.18,0.0
1318,784,4,4,4,0,225.18,0.0
1319,655,4,1,1,7,225.18,1576.26
1319,655,4,1,4,7,225.18,1576.26
1320,862,2,4,288,7,233.44,1634.08
1321,496,5,2,1,53,262.82,13929.46
1321,496,5,2,4,53,262.82,13929.46
1322,656,1,4,215,53,257.31,13637.43
1323,753,4,1,1,53,225.18,11934.54
1323,753,4,1,4,53,225.18,11934.54
1324,315,4,4,1,0,365.13,0.0
1324,315,4,4,4,0,365.13,0.0
1325,657,2,2,216,0,365.13,0.0
1326,678,5,4,1,0,365.13,0.0
1326,678,5,4,4,0,365.13,0.0
1327,960,1,1,1,0,365.13,0.0
1327,960,1,1,4,0,365.13,0.0
1328,479,5,,125,54,262.82,14192.28
1329,658,1,1,1,54,257.31,13894.74
1329,658,1,1,4,54,257.31,13894.74
1330,333,2,1,107,0,233.44,0.0
1331,659,4,5,217,0,225.18,0.0
1332,384,3,4,126,0,226.77,0.0
1333,598,4,2,1,0,225.18,0.0
1333,598,4,2,4,0,225.18,0.0
1334,604,4,5,1,0,225.18,0.0
1334,604,4,5,4,0,225.18,0.0
1335,660,5,1,1,0,262.82,0.0
1335,660,5,1,4,0,262.82,0.0
1336,547,4,4,177,0,225.18,0.0
1337,661,4,1,1,0,225.18,0.0
1337,661,4,1,4,0,225.18,0.0
1338,662,3,1,218,0,428.93,0.0
1339,729,1,,239,0,428.93,0.0
1340,577,4,1,1,0,225.18,0.0
1340,577,4,1,4,0,225.18,0.0
1341,663,1,5,1,0,257.31,0.0
1341,663,1,5,4,0,257.31,0.0
1342,767,4,,255,0,225.18,0.0
1343,828,1,5,1,0,257.31,0.0
1343,828,1,5,4,0,257.31,0.0
1344,664,2,1,1,11,233.44,2567.84
1344,664,2,1,4,11,233.44,2567.84
1345,665,3,2,219,33,226.77,7483.41
1346,666,3,5,1,0,226.77,0.0
1346,666,3,5,4,0,226.77,0.0
1347,755,3,4,1,0,226.77,0.0
1347,755,3,4,4,0,226.77,0.0
1348,171,4,2,1,0,225.18,0.0
1348,171,4,2,4,0,225.18,0.0
1349,667,4,5,220,0,225.18,0.0
1350,52,2,1,1,0,233.44,0.0
1350,52,2,1,4,0,233.44,0.0
1351,144,1,2,54,0,257.31,0.0
1352,400,5,5,1,0,262.82,0.0
1352,400,5,5,4,0,262.82,0.0
1353,668,4,,221,0,225.18,0.0
1354,921,4,5,1,0,225.18,0.0
1354,921,4,5,4,0,225.18,0.0
1355,255,1,4,1,0,36.74,0.0
1355,255,1,4,4,0,36.74,0.0
1356,669,2,,1,0,36.74,0.0
1356,669,2,,4,0,36.74,0.0
1357,670,5,4,1,0,262.82,0.0
1357,670,5,4,4,0,262.82,0.0
1358,347,2,2,1,0,233.44,0.0
1358,347,2,2,4,0,233.44,0.0
1359,536,5,,1,0,262.82,0.0
1359,536,5,,4,0,262.82,0.0
1360,635,3,4,206,0,226.77,0.0
1361,671,4,2,1,0,225.18,0.0
1361,671,4,2,4,0,225.18,0.0
1362,616,4,,1,0,225.18,0.0
1362,616,4,,4,0,225.18,0.0
1363,672,1,1,1,0,257.31,0.0
1363,672,1,1,4,0,257.31,0.0
1364,769,2,1,257,0,233.44,0.0
1365,474,1,1,1,0,254.53,0.0
1365,474,1,1,4,0,254.53,0.0
1366,673,4,2,222,0,254.53,0.0
1367,674,3,2,213,0,226.77,0.0
1368,675,2,5,1,0,149.63,0.0
1368,675,2,5,4,0,149.63,0.0
1369,798,2,,1,0,149.63,0.0
1369,798,2,,4,0,149.63,0.0
1370,92,4,1,1,0,225.18,0.0
1370,92,4,1,4,0,225.18,0.0
1371,98,3,2,42,0,226.77,0.0
1372,676,3,1,223,0,226.77,0.0
1373,369,1,5,121,0,85.08,0.0
1374,677,4,2,1,0,85.08,0.0
1374,677,4,2,4,0,85.08,0.0
1375,315,4,4,1,0,225.18,0.0
1375,315,4,4,4,0,225.18,0.0
1376,657,2,2,216,0,233.44,0.0
1377,678,5,4,1,0,262.82,0.0
1377,678,5,4,4,0,262.82,0.0
1378,960,1,1,1,0,257.31,0.0
1378,960,1,1,4,0,257.31,0.0
1379,679,3,,224,41,403.95,16561.95
1380,343,3,,1,0,226.77,0.0
1380,343,3,,4,0,226.77,0.0
1381,680,3,5,225,0,226.77,0.0
1382,914,3,2,1,0,226.77,0.0
1382,914,3,2,4,0,226.77,0.0
1383,138,3,2,51,43,226.77,9751.11
1384,447,4,2,1,43,225.18,9682.74
1384,447,4,2,4,43,225.18,9682.74
1385,681,2,2,1,43,233.44,10037.92
1385,681,2,2,4,43,233.44,10037.92
1386,682,3,4,1,0,226.77,0.0
1386,682,3,4,4,0,226.77,0.0
1387,740,4,4,1,0,225.18,0.0
1387,740,4,4,4,0,225.18,0.0
1388,683,1,1,1,0,257.31,0.0
1388,683,1,1,4,0,257.31,0.0
1389,684,1,2,1,0,257.31,0.0
1389,684,1,2,4,0,257.31,0.0
1390,685,3,1,1,0,327.63,0.0
1390,685,3,1,4,0,327.63,0.0
1391,191,1,,64,0,335.14,0.0
1392,686,5,5,1,0,335.14,0.0
1392,686,5,5,4,0,335.14,0.0
1393,687,4,,1,0,225.18,0.0
1393,687,4,,4,0,225.18,0.0
1394,481,2,4,1,0,233.44,0.0
1394,481,2,4,4,0,233.44,0.0
1395,633,4,5,204,0,225.18,0.0
1396,688,2,,226,0,233.44,0.0
1397,689,2,2,227,0,233.44,0.0
1398,690,1,2,1,26,330.73,8598.98
1398,690,1,2,4,26,330.73,8598.98
1399,691,1,5,1,0,257.31,0.0
1399,691,1,5,4,0,257.31,0.0
1400,692,4,2,1,0,225.18,0.0
1400,692,4,2,4,0,225.18,0.0
1401,823,4,,1,0,225.18,0.0
1401,823,4,,4,0,225.18,0.0
1402,693,5,5,1,20,262.82,5256.4
1402,693,5,5,4,20,262.82,5256.4
1403,209,1,2,71,0,186.85,0.0
1404,631,4,5,202,0,186.85,0.0
1405,694,2,4,228,0,186.85,0.0
1406,695,3,5,1,0,226.77,0.0
1406,695,3,5,4,0,226.77,0.0
1407,758,1,4,250,0,257.31,0.0
1408,418,4,5,1,40,225.18,9007.2
1408,418,4,5,4,40,225.18,9007.2
1409,696,3,,1,40,226.77,9070.8
1409,696,3,,4,40,226.77,9070.8
1410,221,2,,1,0,233.44,0.0
1410,221,2,,4,0,233.44,0.0
1411,697,4,5,1,0,225.18,0.0
1411,697,4,5,4,0,225.18,0.0
1412,698,1,4,197,0,257.31,0.0
1413,188,2,2,1,22,233.44,5135.68
1413,188,2,2,4,22,233.44,5135.68
1414,699,4,4,1,22,225.18,4953.96
1414,699,4,4,4,22,225.18,4953.96
1415,700,1,2,1,0,257.31,0.0
1415,700,1,2,4,0,257.31,0.0
1416,926,4,4,307,0,225.18,0.0
1417,701,3,5,1,77,226.77,17461.29
1417,701,3,5,4,77,226.77,17461.29
1418,702,4,4,1,31,225.18,6980.58
1418,702,4,4,4,31,225.18,6980.58
1419,703,1,1,1,0,257.31,0.0
1419,703,1,1,4,0,257.31,0.0
1420,975,3,5,328,0,226.77,0.0
1421,704,2,1,229,0,233.44,0.0
1422,73,4,2,32,14,432.25,6051.5
1423,705,2,4,1,14,432.25,6051.5
1423,705,2,4,4,14,432.25,6051.5
1424,706,1,2,230,0,458.22,0.0
1425,707,3,2,1,0,495.36,0.0
1425,707,3,2,4,0,495.36,0.0
1426,182,4,2,1,0,225.18,0.0
1426,182,4,2,4,0,225.18,0.0
1427,708,2,,231,0,233.44,0.0
1428,1,1,1,1,0,257.31,0.0
1428,1,1,1,4,0,257.31,0.0
1429,709,2,5,1,0,233.44,0.0
1429,709,2,5,4,0,233.44,0.0
1430,815,2,1,1,0,233.44,0.0
1430,815,2,1,4,0,233.44,0.0
1431,710,2,1,232,57,233.44,13306.08
1432,711,2,5,1,62,11.47,711.14
1432,711,2,5,4,62,11.47,711.14
1433,898,4,5,1,62,11.47,711.14
1433,898,4,5,4,62,11.47,711.14
1434,379,3,1,123,0,226.77,0.0
1435,712,1,2,1,0,257.31,0.0
1435,712,1,2,4,0,257.31,0.0
1436,802,1,5,270,0,257.31,0.0
1437,713,3,1,233,22,387.78,8531.16
1438,893,2,1,1,22,387.78,8531.16
1438,893,2,1,4,22,387.78,8531.16
1439,714,5,5,1,96,262.82,25230.72
1439,714,5,5,4,96,262.82,25230.72
1440,919,1,5,1,96,257.31,24701.76
1440,919,1,5,4,96,257.31,24701.76
1441,715,4,4,1,0,225.18,0.0
1441,715,4,4,4,0,225.18,0.0
1442,930,4,2,1,0,225.18,0.0
1442,930,4,2,4,0,225.18,0.0
1443,465,2,,154,36,233.44,8403.84
1444,716,5,2,1,36,262.82,9461.52
1444,716,5,2,4,36,262.82,9461.52
1445,773,4,2,258,36,225.18,8106.48
1446,717,5,,106,0,262.82,0.0
1447,158,1,2,1,0,283.93,0.0
1447,158,1,2,4,0,283.93,0.0
1448,204,1,,1,0,283.93,0.0
1448,204,1,,4,0,283.93,0.0
1449,430,3,5,143,0,283.93,0.0
1450,718,4,1,1,0,283.93,0.0
1450,718,4,1,4,0,283.93,0.0
1451,420,3,1,1,0,379.18,0.0
1451,420,3,1,4,0,379.18,0.0
1452,719,5,2,1,0,379.18,0.0
1452,719,5,2,4,0,379.18,0.0
1453,517,1,1,169,0,257.31,0.0
1454,720,5,,1,0,262.82,0.0
1454,720,5,,4,0,262.82,0.0
1455,918,2,,1,0,233.44,0.0
1455,918,2,,4,0,233.44,0.0
1456,956,4,4,1,0,225.18,0.0
1456,956,4,4,4,0,225.18,0.0
1457,394,3,5,1,0,39.92,0.0
1457,394,3,5,4,0,39.92,0.0
1458,721,1,4,1,0,39.92,0.0
1458,721,1,4,4,0,39.92,0.0
1459,722,5,5,234,49,262.82,12878.18
1460,723,5,4,235,0,262.82,0.0
1461,137,3,2,1,33,10.88,359.04
1461,137,3,2,4,33,10.88,359.04
1462,724,2,2,236,33,10.88,359.04
1463,142,5,4,1,0,336.9,0.0
1463,142,5,4,4,0,336.9,0.0
1464,725,3,2,237,0,336.9,0.0
1465,742,3,,245,0,336.9,0.0
1466,40,4,1,20,0,225.18,0.0
1467,726,2,5,1,0,233.44,0.0
1467,726,2,5,4,0,233.44,0.0
1468,727,2,5,1,13,233.44,3034.72
1468,727,2,5,4,13,233.44,3034.72
1469,580,5,4,185,0,262.82,0.0
1470,728,1,,238,0,257.31,0.0
1471,662,3,1,218,0,226.77,0.0
1472,729,1,,239,0,257.31,0.0
1473,180,3,5,1,0,226.77,0.0
1473,180,3,5,4,0,226.77,0.0
1474,424,1,,141,0,257.31,0.0
1475,730,4,4,1,0,225.18,0.0
1475,730,4,4,4,0,225.18,0.0
1476,886,5,1,295,0,262.82,0.0
1477,178,5,,1,25,262.82,6570.5
1477,178,5,,4,25,262.82,6570.5
1478,363,2,1,1,25,233.44,5836.0
1478,363,2,1,4,25,233.44,5836.0
1479,367,1,5,120,25,257.31,6432.75
1480,731,4,,240,25,225.18,5629.5
1481,732,3,4,241,0,226.77,0.0
1482,581,5,,186,0,262.82,0.0
1483,733,3,,242,0,226.77,0.0
1484,520,5,2,1,0,262.82,0.0
1484,520,5,2,4,0,262.82,0.0
1485,590,3,1,188,0,226.77,0.0
1486,734,2,,1,0,233.44,0.0
1486,734,2,,4,0,233.44,0.0
1487,834,4,2,1,0,225.18,0.0
1487,834,4,2,4,0,225.18,0.0
1488,978,1,5,1,0,257.31,0.0
1488,978,1,5,4,0,257.31,0.0
1489,566,1,5,1,71,257.31,18269.01
1489,566,1,5,4,71,257.31,18269.01
1490,735,1,1,1,71,257.31,18269.01
1490,735,1,1,4,71,257.31,18269.01
1491,736,4,1,243,0,225.18,0.0
1492,586,5,5,1,0,101.26,0.0
1492,586,5,5,4,0,101.26,0.0
1493,737,3,2,1,0,101.26,0.0
1493,737,3,2,4,0,101.26,0.0
1494,738,5,,1,0,262.82,0.0
1494,738,5,,4,0,262.82,0.0
1495,859,4,5,286,0,225.18,0.0
1496,739,4,,244,7,225.18,1576.26
1497,682,3,4,1,0,226.77,0.0
1497,682,3,4,4,0,226.77,0.0
1498,740,4,4,1,0,225.18,0.0
1498,740,4,4,4,0,225.18,0.0
1499,741,2,5,1,0,233.44,0.0
1499,741,2,5,4,0,233.44,0.0
1500,142,5,4,1,0,262.82,0.0
1500,142,5,4,4,0,262.82,0.0
1501,725,3,2,237,0,226.77,0.0
1502,742,3,,245,0,226.77,0.0
1503,334,4,1,1,0,225.18,0.0
1503,334,4,1,4,0,225.18,0.0
1504,743,4,5,1,0,225.18,0.0
1504,743,4,5,4,0,225.18,0.0
1505,155,4,,1,83,118.98,9875.34
1505,155,4,,4,83,118.98,9875.34
1506,744,5,1,246,83,118.98,9875.34
1507,745,4,5,1,0,180.21,0.0
1507,745,4,5,4,0,180.21,0.0
1508,746,3,2,247,49,226.77,11111.73
1509,991,2,1,1,49,233.44,11438.56
1509,991,2,1,4,49,233.44,11438.56
1510,283,1,1,1,0,257.31,0.0
1510,283,1,1,4,0,257.31,0.0
1511,747,3,1,1,0,226.77,0.0
1511,747,3,1,4,0,226.77,0.0
1512,354,1,4,1,0,423.87,0.0
1512,354,1,4,4,0,423.87,0.0
1513,748,2,5,1,0,423.87,0.0
1513,748,2,5,4,0,423.87,0.0
1514,68,1,4,30,0,93.25,0.0
1515,211,3,5,1,0,93.25,0.0
1515,211,3,5,4,0,93.25,0.0
1516,749,4,2,1,0,93.25,0.0
1516,749,4,2,4,0,93.25,0.0
1517,415,1,5,137,73,88.08,6429.84
1518,750,5,4,248,73,88.08,6429.84
1519,513,1,5,1,38,257.31,9777.78
1519,513,1,5,4,38,257.31,9777.78
1520,751,2,4,249,38,233.44,8870.72
1521,567,5,,1,0,262.82,0.0
1521,567,5,,4,0,262.82,0.0
1522,752,5,,1,0,262.82,0.0
1522,752,5,,4,0,262.82,0.0
1523,496,5,2,1,57,262.82,14980.74
1523,496,5,2,4,57,262.82,14980.74
1524,656,1,4,215,57,257.31,14666.67
1525,753,4,1,1,57,225.18,12835.26
1525,753,4,1,4,57,225.18,12835.26
1526,754,1,4,1,0,257.31,0.0
1526,754,1,4,4,0,257.31,0.0
1527,666,3,5,1,0,226.77,0.0
1527,666,3,5,4,0,226.77,0.0
1528,755,3,4,1,0,226.77,0.0
1528,755,3,4,4,0,226.77,0.0
1529,756,4,5,1,0,225.18,0.0
1529,756,4,5,4,0,225.18,0.0
1530,757,5,5,1,0,262.82,0.0
1530,757,5,5,4,0,262.82,0.0
1531,821,3,1,25,0,226.77,0.0
1532,695,3,5,1,98,495.53,48561.94
1532,695,3,5,4,98,495.53,48561.94
1533,758,1,4,250,98,495.53,48561.94
1534,759,1,1,251,0,257.31,0.0
1535,760,3,1,1,79,226.77,17914.83
1535,760,3,1,4,79,226.77,17914.83
1536,761,5,1,1,0,262.82,0.0
1536,761,5,1,4,0,262.82,0.0
1537,109,2,5,1,0,233.44,0.0
1537,109,2,5,4,0,233.44,0.0
1538,762,3,2,1,0,226.77,0.0
1538,762,3,2,4,0,226.77,0.0
1539,260,3,2,1,0,226.77,0.0
1539,260,3,2,4,0,226.77,0.0
1540,370,4,2,1,0,225.18,0.0
1540,370,4,2,4,0,225.18,0.0
1541,763,2,1,1,0,233.44,0.0
1541,763,2,1,4,0,233.44,0.0
1542,377,3,,1,0,226.77,0.0
1542,377,3,,4,0,226.77,0.0
1543,764,5,2,252,0,262.82,0.0
1544,765,5,5,253,0,447.2,0.0
1545,216,5,1,73,0,262.82,0.0
1546,646,1,1,1,0,257.31,0.0
1546,646,1,1,4,0,257.31,0.0
1547,766,4,,254,0,225.18,0.0
1548,577,4,1,1,38,225.18,8556.84
1548,577,4,1,4,38,225.18,8556.84
1549,663,1,5,1,38,257.31,9777.78
1549,663,1,5,4,38,257.31,9777.78
1550,767,4,,255,38,225.18,8556.84
1551,828,1,5,1,38,257.31,9777.78
1551,828,1,5,4,38,257.31,9777.78
1552,157,4,5,1,0,458.07,0.0
1552,157,4,5,4,0,458.07,0.0
1553,768,4,4,256,0,458.07,0.0
1554,616,4,,1,0,225.18,0.0
1554,616,4,,4,0,225.18,0.0
1555,672,1,1,1,0,257.31,0.0
1555,672,1,1,4,0,257.31,0.0
1556,769,2,1,257,0,233.44,0.0
1557,408,1,5,133,0,257.31,0.0
1558,770,2,5,1,0,233.44,0.0
1558,770,2,5,4,0,233.44,0.0
1559,448,1,,107,0,257.31,0.0
1560,771,2,,1,0,233.44,0.0
1560,771,2,,4,0,233.44,0.0
1561,772,2,,59,18,233.44,4201.92
1562,465,2,,154,0,24.56,0.0
1563,716,5,2,1,0,24.56,0.0
1563,716,5,2,4,0,24.56,0.0
1564,773,4,2,258,0,24.56,0.0
1565,774,4,2,1,29,225.18,6530.22
1565,774,4,2,4,29,225.18,6530.22
1566,973,5,5,1,29,262.82,7621.78
1566,973,5,5,4,29,262.82,7621.78
1567,364,1,1,1,0,257.31,0.0
1567,364,1,1,4,0,257.31,0.0
1568,617,5,5,1,0,262.82,0.0
1568,617,5,5,4,0,262.82,0.0
1569,775,2,2,1,0,233.44,0.0
1569,775,2,2,4,0,233.44,0.0
1570,776,5,5,1,73,262.82,19185.86
1570,776,5,5,4,73,262.82,19185.86
1571,947,1,5,314,73,257.31,18783.63
1572,9,4,4,1,0,225.18,0.0
1572,9,4,4,4,0,225.18,0.0
1573,777,5,2,259,0,262.82,0.0
1574,936,5,,1,0,262.82,0.0
1574,936,5,,4,0,262.82,0.0
1575,235,4,5,1,0,261.54,0.0
1575,235,4,5,4,0,261.54,0.0
1576,238,4,1,80,0,261.54,0.0
1577,458,5,2,1,0,261.54,0.0
1577,458,5,2,4,0,261.54,0.0
1578,778,5,1,260,0,261.54,0.0
1579,788,3,5,262,0,261.54,0.0
1580,779,4,5,1,0,225.18,0.0
1580,779,4,5,4,0,225.18,0.0
1581,837,1,4,1,0,257.31,0.0
1581,837,1,4,4,0,257.31,0.0
1582,780,5,4,1,0,262.82,0.0
1582,780,5,4,4,0,262.82,0.0
1583,781,5,1,1,0,262.82,0.0
1583,781,5,1,4,0,262.82,0.0
1584,782,2,2,1,0,233.44,0.0
1584,782,2,2,4,0,233.44,0.0
1585,783,1,2,1,19,257.31,4888.89
1585,783,1,2,4,19,257.31,4888.89
1586,654,3,4,214,68,226.77,15420.36
1587,784,4,4,1,68,225.18,15312.24
1587,784,4,4,4,68,225.18,15312.24
1588,516,3,4,168,0,226.77,0.0
1589,785,5,1,1,0,262.82,0.0
1589,785,5,1,4,0,262.82,0.0
1590,224,4,2,1,86,198.08,17034.88
1590,224,4,2,4,86,198.08,17034.88
1591,497,3,,69,86,198.08,17034.88
1592,786,5,4,1,86,198.08,17034.88
1592,786,5,4,4,86,198.08,17034.88
1593,172,5,1,1,32,217.21,6950.72
1593,172,5,1,4,32,217.21,6950.72
1594,787,1,4,261,32,217.21,6950.72
1595,235,4,5,1,0,225.18,0.0
1595,235,4,5,4,0,225.18,0.0
1596,238,4,1,80,0,225.18,0.0
1597,458,5,2,1,0,262.82,0.0
1597,458,5,2,4,0,262.82,0.0
1598,778,5,1,260,0,262.82,0.0
1599,788,3,5,262,0,226.77,0.0
1600,789,5,4,263,0,17.85,0.0
1601,825,3,,1,0,17.85,0.0
1601,825,3,,4,0,17.85,0.0
1602,653,1,5,213,0,257.31,0.0
1603,790,4,,264,0,225.18,0.0
1604,791,3,1,1,7,226.77,1587.39
1604,791,3,1,4,7,226.77,1587.39
1605,792,1,,265,39,257.31,10035.09
1606,793,4,4,1,0,227.76,0.0
1606,793,4,4,4,0,227.76,0.0
1607,794,2,5,266,76,233.44,17741.44
1608,888,5,5,1,76,262.82,19974.32
1608,888,5,5,4,76,262.82,19974.32
1609,795,2,2,1,0,251.34,0.0
1609,795,2,2,4,0,251.34,0.0
1610,813,1,,1,0,251.34,0.0
1610,813,1,,4,0,251.34,0.0
1611,796,4,4,267,90,225.18,20266.2
1612,8,2,2,1,8,233.44,1867.52
1612,8,2,2,4,8,233.44,1867.52
1613,797,3,,268,8,226.77,1814.16
1614,675,2,5,1,0,233.44,0.0
1614,675,2,5,4,0,233.44,0.0
1615,798,2,,1,0,233.44,0.0
1615,798,2,,4,0,233.44,0.0
1616,125,5,1,1,34,262.82,8935.88
1616,125,5,1,4,34,262.82,8935.88
1617,799,1,5,269,34,257.31,8748.54
1618,917,1,4,305,34,257.31,8748.54
1619,288,3,1,49,0,25.23,0.0
1620,800,3,1,1,0,25.23,0.0
1620,800,3,1,4,0,25.23,0.0
1621,801,5,2,1,0,97.85,0.0
1621,801,5,2,4,0,97.85,0.0
1622,899,4,,300,0,97.85,0.0
1623,379,3,1,123,13,226.77,2948.01
1624,712,1,2,1,13,257.31,3345.03
1624,712,1,2,4,13,257.31,3345.03
1625,802,1,5,270,13,257.31,3345.03
1626,803,1,5,271,0,257.31,0.0
1627,804,3,2,1,68,226.77,15420.36
1627,804,3,2,4,68,226.77,15420.36
1628,626,2,1,200,0,233.44,0.0
1629,805,4,4,1,0,225.18,0.0
1629,805,4,4,4,0,225.18,0.0
1630,302,4,1,1,0,225.18,0.0
1630,302,4,1,4,0,225.18,0.0
1631,806,1,2,1,0,257.31,0.0
1631,806,1,2,4,0,257.31,0.0
1632,554,2,1,1,73,233.44,17041.12
1632,554,2,1,4,73,233.44,17041.12
1633,807,2,5,1,73,233.44,17041.12
1633,807,2,5,4,73,233.44,17041.12
1634,483,3,1,159,0,226.77,0.0
1635,808,5,2,1,0,262.82,0.0
1635,808,5,2,4,0,262.82,0.0
1636,512,4,1,1,55,225.18,12384.9
1636,512,4,1,4,55,225.18,12384.9
1637,809,1,2,272,55,257.31,14152.05
1638,903,2,1,1,55,233.44,12839.2
1638,903,2,1,4,55,233.44,12839.2
1639,810,3,,273,0,226.77,0.0
1640,811,4,,1,0,225.18,0.0
1640,811,4,,4,0,225.18,0.0
1641,177,2,2,1,0,233.44,0.0
1641,177,2,2,4,0,233.44,0.0
1642,812,2,,134,0,233.44,0.0
